"","Varname","Date","Demographic","Index","Poll","n","Question"
"336","BES_crimerightscale","1986-01-01","16-24",0.536360195723284,"BES Panels",148,"People who are convinced that protecting civil rights is more important than cutting crime will put a toick in the last box on the left, while those who are convinced that cutting crime is more important than protecting civil rights will put a tick in the last box on the right. First, would you tick the box anywhere along the [21-point] scale that comes closest to your own views about law and order? (BES)"
"337","BES_crimerightscale","1987-01-01","16-24",0.511412982964035,"BES Panels",116,"People who are convinced that protecting civil rights is more important than cutting crime will put a toick in the last box on the left, while those who are convinced that cutting crime is more important than protecting civil rights will put a tick in the last box on the right. First, would you tick the box anywhere along the [21-point] scale that comes closest to your own views about law and order? (BES)"
"338","BES_crimerightscale","2006-01-01","16-24",0.662440541644308,"BES Panels",262,"People who are convinced that protecting civil rights is more important than cutting crime will put a toick in the last box on the left, while those who are convinced that cutting crime is more important than protecting civil rights will put a tick in the last box on the right. First, would you tick the box anywhere along the [21-point] scale that comes closest to your own views about law and order? (BES)"
"339","BES_crimerightscale","2009-01-01","16-24",0.728206490297225,"BES Panels",34,"People who are convinced that protecting civil rights is more important than cutting crime will put a toick in the last box on the left, while those who are convinced that cutting crime is more important than protecting civil rights will put a tick in the last box on the right. First, would you tick the box anywhere along the [21-point] scale that comes closest to your own views about law and order? (BES)"
"340","BES_stiffsentenceBES","1986-01-01","16-24",0.764122204435078,"BES Panels",148,"People who break the law should be given longer prison sentences [Agree/Disagree] (BES)"
"341","BES_stiffsentenceBES","1987-01-01","16-24",0.733522907334287,"BES Panels",116,"People who break the law should be given longer prison sentences [Agree/Disagree] (BES)"
"342","BES_stiffsentenceBES","1992-01-01","16-24",0.776055108113725,"BES Panels",54,"People who break the law should be given longer prison sentences [Agree/Disagree] (BES)"
"343","BES_stiffsentenceBES","1994-01-01","16-24",0.816600343178417,"BES Panels",146,"People who break the law should be given longer prison sentences [Agree/Disagree] (BES)"
"344","BSA_obeylaw","1983-01-01","16-24",0.335673159272264,"British Social Attitudes",211,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"345","BSA_breaklaw","1983-01-01","16-24",0.492464881431501,"British Social Attitudes",211,"Are there any circumstances in which you might break a law to which you were very strongly opposed? [Yes/No] (BSA)"
"346","BSA_obeylaw","1984-01-01","16-24",0.380768267788574,"British Social Attitudes",217,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"347","BSA_breaklaw","1984-01-01","16-24",0.504716261078517,"British Social Attitudes",217,"Are there any circumstances in which you might break a law to which you were very strongly opposed? [Yes/No] (BSA)"
"348","BSA_obeylaw","1985-01-01","16-24",0.259874603206403,"British Social Attitudes",278,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"349","BSA_justice","1985-01-01","16-24",0.230257773306615,"British Social Attitudes",278,"All systems of justice make mistakes but which do you think is worse: to convict an innocent person, or to let a guilty person go free? (BSA)"
"350","BSA_crimin1","1985-01-01","16-24",0.844869696512414,"British Social Attitudes",278,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to keep the man under surveillance] [4-point scale: Definitely… Definitely not] (BSA)"
"351","BSA_crimin2","1985-01-01","16-24",0.286989641160401,"British Social Attitudes",278,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to tap his telephone] [4-point scale: Definitely… Definitely not] (BSA)"
"352","BSA_crimin3","1985-01-01","16-24",0.139708143086297,"British Social Attitudes",278,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to open his mail] [4-point scale: Definitely… Definitely not] (BSA)"
"353","BSA_crimin4","1985-01-01","16-24",0.564645003210176,"British Social Attitudes",278,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to detain the man overnight for questioning] [4-point scale: Definitely… Definitely not] (BSA)"
"354","BSA_stifsent","1986-01-01","16-24",0.610661096267634,"British Social Attitudes",436,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"355","BSA_wronglaw","1986-01-01","16-24",0.261252873089282,"British Social Attitudes",436,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"356","BSA_obeylaw","1986-01-01","16-24",0.332851775020549,"British Social Attitudes",436,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"357","BSA_justice","1986-01-01","16-24",0.283114651000556,"British Social Attitudes",436,"All systems of justice make mistakes but which do you think is worse: to convict an innocent person, or to let a guilty person go free? (BSA)"
"358","BSA_breaklaw","1986-01-01","16-24",0.436073217878417,"British Social Attitudes",436,"Are there any circumstances in which you might break a law to which you were very strongly opposed? [Yes/No] (BSA)"
"359","BSA_stifsent","1987-01-01","16-24",0.730747767376075,"British Social Attitudes",347,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"360","BSA_wronglaw","1987-01-01","16-24",0.359011926211328,"British Social Attitudes",347,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"361","BSA_stifsent","1989-01-01","16-24",0.720715889483018,"British Social Attitudes",372,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"362","BSA_wronglaw","1989-01-01","16-24",0.301984119330264,"British Social Attitudes",372,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"363","BSA_obeylaw","1989-01-01","16-24",0.325592828620286,"British Social Attitudes",372,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"364","BSA_stifsent","1990-01-01","16-24",0.6305878562542,"British Social Attitudes",337,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"365","BSA_wronglaw","1990-01-01","16-24",0.325987439823671,"British Social Attitudes",337,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"366","BSA_obeylaw","1990-01-01","16-24",0.291724306164544,"British Social Attitudes",337,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"367","BSA_justice","1990-01-01","16-24",0.22565435480708,"British Social Attitudes",337,"All systems of justice make mistakes but which do you think is worse: to convict an innocent person, or to let a guilty person go free? (BSA)"
"368","BSA_pcnosolc","1990-01-01","16-24",0.0811268463436091,"British Social Attitudes",337,"The police should be allowed to question suspects for up to a week without letting them see a solicitor [Likert 5-point scale] (BSA)"
"369","BSA_idcards","1990-01-01","16-24",0.201049209171276,"British Social Attitudes",337,"Every adult in Britain should have to carry an identity card [Likert 5-point scale] (BSA)"
"370","BSA_prisbks","1990-01-01","16-24",0.0736683979419313,"British Social Attitudes",337,"As long as there is no threat to security, should prisoners be allowed to have as many books as they wish to read [Yes/No] (BSA)"
"371","BSA_crimin1","1990-01-01","16-24",0.835413042949412,"British Social Attitudes",337,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to keep the man under surveillance] [4-point scale: Definitely… Definitely not] (BSA)"
"372","BSA_crimin2","1990-01-01","16-24",0.265855156727038,"British Social Attitudes",337,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to tap his telephone] [4-point scale: Definitely… Definitely not] (BSA)"
"373","BSA_crimin3","1990-01-01","16-24",0.126702133482539,"British Social Attitudes",337,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to open his mail] [4-point scale: Definitely… Definitely not] (BSA)"
"374","BSA_crimin4","1990-01-01","16-24",0.539854554632479,"British Social Attitudes",337,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to detain the man overnight for questioning] [4-point scale: Definitely… Definitely not] (BSA)"
"375","BSA_crimslnt","1990-01-01","16-24",0.272219949431255,"British Social Attitudes",337,"If someone remains silent under police questioning, it should count against them in court [Likert 5-point scale] (BSA)"
"376","BSA_stifsent","1991-01-01","16-24",0.621865907738639,"British Social Attitudes",318,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"377","BSA_wronglaw","1991-01-01","16-24",0.246072684116275,"British Social Attitudes",318,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"378","BSA_obeylaw","1991-01-01","16-24",0.400637293430321,"British Social Attitudes",318,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"379","BSA_stifrsnt","1991-01-01","16-24",0.676547872349269,"British Social Attitudes",318,"Here are some possible ways of helping to prevent crimes in Britain. How effective do you think each one is? [Stiffer sentences generally] [4-point scale: Very… Not at all effective] (BSA)"
"380","BSA_prisnmor","1991-01-01","16-24",0.365336172528789,"British Social Attitudes",318,"Here are some possible ways of helping to prevent crimes in Britain. How effective do you think each one is? [Sending more people to prison] [4-point scale: Very… Not at all effective] (BSA)"
"381","BSA_prisnlss","1991-01-01","16-24",0.962808165310345,"British Social Attitudes",318,"Here are some possible ways of helping to prevent crimes in Britain. How effective do you think each one is? [Sending fewer people to prison] [4-point scale: Very… Not at all effective] (BSA)"
"382","BSA_breaklaw","1991-01-01","16-24",0.506830503977452,"British Social Attitudes",318,"Are there any circumstances in which you might break a law to which you were very strongly opposed? [Yes/No] (BSA)"
"383","BSA_stifsent","1993-01-01","16-24",0.763485344410587,"British Social Attitudes",267,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"384","BSA_wronglaw","1993-01-01","16-24",0.33421670283588,"British Social Attitudes",267,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"385","BSA_stifsent","1994-01-01","16-24",0.675744571661436,"British Social Attitudes",289,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"386","BSA_wronglaw","1994-01-01","16-24",0.262574552555181,"British Social Attitudes",289,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"387","BSA_obeylaw","1994-01-01","16-24",0.219066852753875,"British Social Attitudes",289,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"388","BSA_justice","1994-01-01","16-24",0.318289642681906,"British Social Attitudes",289,"All systems of justice make mistakes but which do you think is worse: to convict an innocent person, or to let a guilty person go free? (BSA)"
"389","BSA_pcnosolc","1994-01-01","16-24",0.0807600585909314,"British Social Attitudes",289,"The police should be allowed to question suspects for up to a week without letting them see a solicitor [Likert 5-point scale] (BSA)"
"390","BSA_idcards","1994-01-01","16-24",0.406176039772563,"British Social Attitudes",289,"Every adult in Britain should have to carry an identity card [Likert 5-point scale] (BSA)"
"391","BSA_prisbks","1994-01-01","16-24",0.105515539488422,"British Social Attitudes",289,"As long as there is no threat to security, should prisoners be allowed to have as many books as they wish to read [Yes/No] (BSA)"
"392","BSA_prisvist","1994-01-01","16-24",0.767385741733976,"British Social Attitudes",289,"As long as there is not threat to security, should prisoners be allowed to visit home occasionally, say one weekend a month [4-point scale: Definitely… Definitely not] (BSA)"
"393","BSA_priscong","1994-01-01","16-24",0.709831811103927,"British Social Attitudes",289,"As long as there is not threat to security, should prisoners be allowed to have their wife or husband occasionally stay overnight with them at the prison [4-point scale: Definitely… Definitely not] (BSA)"
"394","BSA_prisjob","1994-01-01","16-24",0.384797926227379,"British Social Attitudes",289,"As long as there is not threat to security, should prisoners be earn a little money in prison [4-point scale: Definitely… Definitely not] (BSA)"
"395","BSA_prissen1","1994-01-01","16-24",0.540332775174983,"British Social Attitudes",289,"People who get sent to prison have much too easy a time [Likert 5-point scale] (BSA)"
"396","BSA_prissen2","1994-01-01","16-24",0.111816999708091,"British Social Attitudes",289,"Prisons should try harder to reform prisoners rather than just punishing them [Likert 5-point scale] (BSA)"
"397","BSA_prissen3","1994-01-01","16-24",0.538754634957166,"British Social Attitudes",289,"Prisoners who behave well should usually be released before the end of their sentence [Likert 5-point scale] (BSA)"
"398","BSA_prissen4","1994-01-01","16-24",0.622617384738235,"British Social Attitudes",289,"Courts should give longer sentences to prisoners [Likert 5-point scale] (BSA)"
"399","BSA_prissen5","1994-01-01","16-24",0.625161973159367,"British Social Attitudes",289,"Only hardened criminals or those who are a danger to society should be sent to prison [Likert 5-point scale] (BSA)"
"400","BSA_prissen6","1994-01-01","16-24",0.851333975050239,"British Social Attitudes",289,"Life sentences should mean life [Likert 5-point scale] (BSA)"
"401","BSA_breaklaw","1994-01-01","16-24",0.545639120214185,"British Social Attitudes",289,"Are there any circumstances in which you might break a law to which you were very strongly opposed? [Yes/No] (BSA)"
"402","BSA_crimin1","1994-01-01","16-24",0.942992899818166,"British Social Attitudes",289,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to keep the man under surveillance] [4-point scale: Definitely… Definitely not] (BSA)"
"403","BSA_crimin2","1994-01-01","16-24",0.474819927697898,"British Social Attitudes",289,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to tap his telephone] [4-point scale: Definitely… Definitely not] (BSA)"
"404","BSA_crimin3","1994-01-01","16-24",0.354915905551964,"British Social Attitudes",289,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to open his mail] [4-point scale: Definitely… Definitely not] (BSA)"
"405","BSA_crimin4","1994-01-01","16-24",0.760191955708132,"British Social Attitudes",289,"Suppose the police get an anonymous tip that a man with a long criminal record is planning to break into a warehouse. Do you think the police shoul be allowed, without a Court Order [to detain the man overnight for questioning] [4-point scale: Definitely… Definitely not] (BSA)"
"406","BSA_crimslnt","1994-01-01","16-24",0.356294376136462,"British Social Attitudes",289,"If someone remains silent under police questioning, it should count against them in court [Likert 5-point scale] (BSA)"
"407","BSA_stifsent","1995-01-01","16-24",0.730038990437698,"British Social Attitudes",301,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"408","BSA_wronglaw","1995-01-01","16-24",0.351708501669262,"British Social Attitudes",301,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"409","BSA_stifsent","1996-01-01","16-24",0.615260333760526,"British Social Attitudes",285,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"410","BSA_wronglaw","1996-01-01","16-24",0.237259268482738,"British Social Attitudes",285,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"411","BSA_obeylaw","1996-01-01","16-24",0.314214242225995,"British Social Attitudes",285,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"412","BSA_justice","1996-01-01","16-24",0.230548205315334,"British Social Attitudes",285,"All systems of justice make mistakes but which do you think is worse: to convict an innocent person, or to let a guilty person go free? (BSA)"
"413","BSA_pcnosolc","1996-01-01","16-24",0.0764736716836103,"British Social Attitudes",285,"The police should be allowed to question suspects for up to a week without letting them see a solicitor [Likert 5-point scale] (BSA)"
"414","BSA_idcards","1996-01-01","16-24",0.486473797937203,"British Social Attitudes",285,"Every adult in Britain should have to carry an identity card [Likert 5-point scale] (BSA)"
"415","BSA_stifrsnt","1996-01-01","16-24",0.682369614645306,"British Social Attitudes",285,"Here are some possible ways of helping to prevent crimes in Britain. How effective do you think each one is? [Stiffer sentences generally] [4-point scale: Very… Not at all effective] (BSA)"
"416","BSA_prisnmor","1996-01-01","16-24",0.539796500979067,"British Social Attitudes",285,"Here are some possible ways of helping to prevent crimes in Britain. How effective do you think each one is? [Sending more people to prison] [4-point scale: Very… Not at all effective] (BSA)"
"417","BSA_prisnlss","1996-01-01","16-24",0.796304540885307,"British Social Attitudes",285,"Here are some possible ways of helping to prevent crimes in Britain. How effective do you think each one is? [Sending fewer people to prison] [4-point scale: Very… Not at all effective] (BSA)"
"418","BSA_prisbks","1996-01-01","16-24",0.0838744702609661,"British Social Attitudes",285,"As long as there is no threat to security, should prisoners be allowed to have as many books as they wish to read [Yes/No] (BSA)"
"419","BSA_prisvist","1996-01-01","16-24",0.691225328528215,"British Social Attitudes",285,"As long as there is not threat to security, should prisoners be allowed to visit home occasionally, say one weekend a month [4-point scale: Definitely… Definitely not] (BSA)"
"420","BSA_priscong","1996-01-01","16-24",0.772634580485029,"British Social Attitudes",285,"As long as there is not threat to security, should prisoners be allowed to have their wife or husband occasionally stay overnight with them at the prison [4-point scale: Definitely… Definitely not] (BSA)"
"421","BSA_prisjob","1996-01-01","16-24",0.377929375610518,"British Social Attitudes",285,"As long as there is not threat to security, should prisoners be earn a little money in prison [4-point scale: Definitely… Definitely not] (BSA)"
"422","BSA_prissen1","1996-01-01","16-24",0.457581403056092,"British Social Attitudes",285,"People who get sent to prison have much too easy a time [Likert 5-point scale] (BSA)"
"423","BSA_prissen2","1996-01-01","16-24",0.0499546675819948,"British Social Attitudes",285,"Prisons should try harder to reform prisoners rather than just punishing them [Likert 5-point scale] (BSA)"
"424","BSA_prissen3","1996-01-01","16-24",0.437100619030147,"British Social Attitudes",285,"Prisoners who behave well should usually be released before the end of their sentence [Likert 5-point scale] (BSA)"
"425","BSA_prissen4","1996-01-01","16-24",0.618683111011162,"British Social Attitudes",285,"Courts should give longer sentences to prisoners [Likert 5-point scale] (BSA)"
"426","BSA_prissen5","1996-01-01","16-24",0.644908210730645,"British Social Attitudes",285,"Only hardened criminals or those who are a danger to society should be sent to prison [Likert 5-point scale] (BSA)"
"427","BSA_prissen6","1996-01-01","16-24",0.840147715033082,"British Social Attitudes",285,"Life sentences should mean life [Likert 5-point scale] (BSA)"
"428","BSA_stifsent","1998-01-01","16-24",0.71292446236254,"British Social Attitudes",242,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"429","BSA_stifsent","1999-01-01","16-24",0.710583878786187,"British Social Attitudes",241,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"430","BSA_stifsent","2000-01-01","16-24",0.724350102348981,"British Social Attitudes",277,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"431","BSA_wronglaw","2000-01-01","16-24",0.276472924568724,"British Social Attitudes",277,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"432","BSA_stifsent","2001-01-01","16-24",0.676338643952913,"British Social Attitudes",226,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"433","BSA_wronglaw","2001-01-01","16-24",0.334822009383398,"British Social Attitudes",226,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"434","BSA_stifsent","2002-01-01","16-24",0.745932423805358,"British Social Attitudes",273,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"435","BSA_wronglaw","2002-01-01","16-24",0.392337896736261,"British Social Attitudes",273,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"436","BSA_stifsent","2003-01-01","16-24",0.72143978939206,"British Social Attitudes",348,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"437","BSA_wronglaw","2003-01-01","16-24",0.318735544871167,"British Social Attitudes",348,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"438","BSA_stifsent","2004-01-01","16-24",0.71355664783085,"British Social Attitudes",243,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"439","BSA_wronglaw","2004-01-01","16-24",0.327245238453796,"British Social Attitudes",243,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"440","BSA_pcnosolc","2004-01-01","16-24",0.174024001172439,"British Social Attitudes",243,"The police should be allowed to question suspects for up to a week without letting them see a solicitor [Likert 5-point scale] (BSA)"
"441","BSA_idcards","2004-01-01","16-24",0.664934783098846,"British Social Attitudes",243,"Every adult in Britain should have to carry an identity card [Likert 5-point scale] (BSA)"
"442","BSA_stifsent","2005-01-01","16-24",0.669533519519075,"British Social Attitudes",330,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"443","BSA_wronglaw","2005-01-01","16-24",0.282116628122166,"British Social Attitudes",330,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"444","BSA_obeylaw","2005-01-01","16-24",0.301089096723226,"British Social Attitudes",330,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"445","BSA_justice","2005-01-01","16-24",0.17513308986724,"British Social Attitudes",330,"All systems of justice make mistakes but which do you think is worse: to convict an innocent person, or to let a guilty person go free? (BSA)"
"446","BSA_pcnosolc","2005-01-01","16-24",0.229339582594028,"British Social Attitudes",330,"The police should be allowed to question suspects for up to a week without letting them see a solicitor [Likert 5-point scale] (BSA)"
"447","BSA_idcards","2005-01-01","16-24",0.45875208027735,"British Social Attitudes",330,"Every adult in Britain should have to carry an identity card [Likert 5-point scale] (BSA)"
"448","BSA_stifsent","2006-01-01","16-24",0.784412278848693,"British Social Attitudes",345,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"449","BSA_wronglaw","2006-01-01","16-24",0.349450038643196,"British Social Attitudes",345,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"450","BSA_obeylaw","2006-01-01","16-24",0.337593827705416,"British Social Attitudes",345,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"451","BSA_justice","2006-01-01","16-24",0.29937756424902,"British Social Attitudes",345,"All systems of justice make mistakes but which do you think is worse: to convict an innocent person, or to let a guilty person go free? (BSA)"
"452","BSA_pcnosolc","2006-01-01","16-24",0.236198828930335,"British Social Attitudes",345,"The police should be allowed to question suspects for up to a week without letting them see a solicitor [Likert 5-point scale] (BSA)"
"453","BSA_idcards","2006-01-01","16-24",0.374028837083579,"British Social Attitudes",345,"Every adult in Britain should have to carry an identity card [Likert 5-point scale] (BSA)"
"454","BSA_stifsent","2007-01-01","16-24",0.781965818792797,"British Social Attitudes",286,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"455","BSA_wronglaw","2007-01-01","16-24",0.263385097362656,"British Social Attitudes",286,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"456","BSA_pcnosolc","2007-01-01","16-24",0.260234830753831,"British Social Attitudes",286,"The police should be allowed to question suspects for up to a week without letting them see a solicitor [Likert 5-point scale] (BSA)"
"457","BSA_idcards","2007-01-01","16-24",0.502318884155722,"British Social Attitudes",286,"Every adult in Britain should have to carry an identity card [Likert 5-point scale] (BSA)"
"458","BSA_stifsent","2008-01-01","16-24",0.843230474336907,"British Social Attitudes",315,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"459","BSA_wronglaw","2008-01-01","16-24",0.35215466885695,"British Social Attitudes",315,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"460","BSA_pcnosolc","2008-01-01","16-24",0.168610139536894,"British Social Attitudes",315,"The police should be allowed to question suspects for up to a week without letting them see a solicitor [Likert 5-point scale] (BSA)"
"461","BSA_idcards","2008-01-01","16-24",0.324563196333847,"British Social Attitudes",315,"Every adult in Britain should have to carry an identity card [Likert 5-point scale] (BSA)"
"462","BSA_stifsent","2009-01-01","16-24",0.740768411970555,"British Social Attitudes",233,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"463","BSA_wronglaw","2009-01-01","16-24",0.356218436764465,"British Social Attitudes",233,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"464","BSA_stifsent","2010-01-01","16-24",0.722621977192176,"British Social Attitudes",230,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"465","BSA_wronglaw","2010-01-01","16-24",0.388848581120093,"British Social Attitudes",230,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"466","BSA_stifsent","2011-01-01","16-24",0.75532389298954,"British Social Attitudes",224,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"467","BSA_wronglaw","2011-01-01","16-24",0.412139683644991,"British Social Attitudes",224,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"468","BSA_stifsent","2012-01-01","16-24",0.730853384528771,"British Social Attitudes",220,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"469","BSA_wronglaw","2012-01-01","16-24",0.37735646743962,"British Social Attitudes",220,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"470","BSA_stifsent","2013-01-01","16-24",0.678498704245138,"British Social Attitudes",237,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"471","BSA_wronglaw","2013-01-01","16-24",0.369732013600652,"British Social Attitudes",237,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"472","BSA_stifsent","2014-01-01","16-24",0.665757365700899,"British Social Attitudes",167,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"473","BSA_wronglaw","2014-01-01","16-24",0.358617427962419,"British Social Attitudes",167,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"474","BSA_stifsent","2015-01-01","16-24",0.612044712639957,"British Social Attitudes",290,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"475","BSA_wronglaw","2015-01-01","16-24",0.368709890487403,"British Social Attitudes",290,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"476","BSA_stifsent","2016-01-01","16-24",0.634423674224456,"British Social Attitudes",169,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"477","BSA_wronglaw","2016-01-01","16-24",0.364391181935139,"British Social Attitudes",169,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"478","BSA_obeylaw","2016-01-01","16-24",0.52857648603652,"British Social Attitudes",169,"In general would you say that people should obey the law without exception, or are there exceptional occasions on which people should follow their consciences even if this means breaking the law? [Obey/Follow conscience] (BSA)"
"479","BSA_justice","2016-01-01","16-24",0.264150737366069,"British Social Attitudes",169,"All systems of justice make mistakes but which do you think is worse: to convict an innocent person, or to let a guilty person go free? (BSA)"
"480","BSA_stifsent","2017-01-01","16-24",0.500590387972114,"British Social Attitudes",223,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"481","BSA_wronglaw","2017-01-01","16-24",0.362868146681035,"British Social Attitudes",223,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"482","BSA_stifsent","2018-01-01","16-24",0.520132156269823,"British Social Attitudes",218,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"483","BSA_wronglaw","2018-01-01","16-24",0.286418768075599,"British Social Attitudes",218,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"484","BSA_stifsent","2019-01-01","16-24",0.599411551724808,"British Social Attitudes",202,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
"485","BSA_wronglaw","2019-01-01","16-24",0.337863778822695,"British Social Attitudes",202,"The law should always be obeyed, even if a particular law is wrong [Likert 5-point scale] (BSA)"
"486","BSA_stifsent","2020-01-01","16-24",0.361804401461397,"British Social Attitudes",236,"People who break the law should be given stiffer sentences [Likert 5-point scale] (BSA)"
