"","Varname","Date","Demographic","Index","Poll","n","Question"
"1530","CSEW_worrycartheft","2005-01-01","25-49",0.424491592001327,"BCS / CSEW",19859,"Could you tell me how worried you are about [Having things stolen from your car] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1531","CSEW_worryrape2","2005-01-01","25-49",0.268598748943641,"BCS / CSEW",19859,"Could you tell me how worried you are about [Being raped] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1532","CSEW_probteen","2005-01-01","25-49",0.362228857086722,"BCS / CSEW",19859,"For the following things I read out, can you tell me how much of a problem they are in your area [Teenagers hanging around on the streets] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1533","CSEW_probvand","2005-01-01","25-49",0.302293404607239,"BCS / CSEW",19859,"For the following things I read out, can you tell me how much of a problem they are in your area [Vandalism, graffiti and deliberate damage to property] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1534","CSEW_probraceattacks","2005-01-01","25-49",0.0838663894901122,"BCS / CSEW",19859,"For the following things I read out, can you tell me how much of a problem they are in your area [Racially-motivated attacks] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1535","CSEW_probdrugs","2005-01-01","25-49",0.292053174509412,"BCS / CSEW",19859,"For the following things I read out, can you tell me how much of a problem they are in your area [People using drugs] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1536","CSEW_quallife","2006-01-01","25-49",0.149570285680849,"BCS / CSEW",19511,"How much is your own quality of life affected by fear of crime? [10-point scale: No effect… Total effect] (BCS/CSEW)"
"1537","CSEW_qualif2","2006-01-01","25-49",0.104054064669164,"BCS / CSEW",19511,"How much is your own quality of life affected by fear of crime? [10-point scale: No effect… Total effect] (BCS/CSEW)"
"1538","CSEW_safewalkdark","2006-01-01","25-49",0.27198001772972,"BCS / CSEW",19511,"How safe do you feel walking alone in this area after dark [4-point scale: Very safe... Very unsafe] (BCS/CSEW)"
"1539","CSEW_safehomenight","2006-01-01","25-49",0.0682721979729558,"BCS / CSEW",19511,"How safe do you feel when you are alone in your own home at night? [4-point scale: Very safe… Very unsafe] (BCS/CSEW)"
"1540","CSEW_crimeincr","2006-01-01","25-49",0.419237330636912,"BCS / CSEW",19511,"How much would you say the crime rate here has changed since two years ago. In this area, would you say there is more crime or less crime? [5-point scale: A lot more… A lot less crime] (BCS/CSEW)"
"1541","CSEW_crimeincrUK","2006-01-01","25-49",0.622587388902904,"BCS / CSEW",19511,"I would like to ask whether you think that the recorded crime rate for the country as a whole has changed over the past two years. Would you say there is more crime, less crime or about the same amount (since two years ago)? [5-point scale: A lot more… A lot less] (BCS/CSEW)"
"1542","CSEW_worryburg","2006-01-01","25-49",0.468065997210754,"BCS / CSEW",19511,"Could you tell me how worried you are about [Having your home broken into and something stolen] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1543","CSEW_worrymug","2006-01-01","25-49",0.349202379275229,"BCS / CSEW",19511,"Could you tell me how worried you are about [Being mugged and robbed] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1544","CSEW_worryattack","2006-01-01","25-49",0.361698400653632,"BCS / CSEW",19511,"Could you tell me how worried you are about [Being attacked by strangers] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1545","CSEW_worryraceattacks","2006-01-01","25-49",0.15423936039777,"BCS / CSEW",19511,"Could you tell me how worried you are about [Racially-motivated attacks] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1546","CSEW_worryinsult","2006-01-01","25-49",0.31740751758501,"BCS / CSEW",19511,"Could you tell me how worried you are about [Being insulted or bothered by strangers] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1547","CSEW_worrycarstolen","2006-01-01","25-49",0.413894763498199,"BCS / CSEW",19511,"Could you tell me how worried you are about [Having your car stolen] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1548","CSEW_worrycartheft","2006-01-01","25-49",0.422711051652348,"BCS / CSEW",19511,"Could you tell me how worried you are about [Having things stolen from your car] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1549","CSEW_worryrape2","2006-01-01","25-49",0.261697987155224,"BCS / CSEW",19511,"Could you tell me how worried you are about [Being raped] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1550","CSEW_probteen","2006-01-01","25-49",0.367700905828103,"BCS / CSEW",19511,"For the following things I read out, can you tell me how much of a problem they are in your area [Teenagers hanging around on the streets] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1551","CSEW_probvand","2006-01-01","25-49",0.297075673332388,"BCS / CSEW",19511,"For the following things I read out, can you tell me how much of a problem they are in your area [Vandalism, graffiti and deliberate damage to property] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1552","CSEW_probraceattacks","2006-01-01","25-49",0.0869005645150816,"BCS / CSEW",19511,"For the following things I read out, can you tell me how much of a problem they are in your area [Racially-motivated attacks] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1553","CSEW_probdrugs","2006-01-01","25-49",0.302239671435357,"BCS / CSEW",19511,"For the following things I read out, can you tell me how much of a problem they are in your area [People using drugs] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1554","CSEW_quallife","2007-01-01","25-49",0.152581899961077,"BCS / CSEW",19588,"How much is your own quality of life affected by fear of crime? [10-point scale: No effect… Total effect] (BCS/CSEW)"
"1555","CSEW_qualif2","2007-01-01","25-49",0.115066187009288,"BCS / CSEW",19588,"How much is your own quality of life affected by fear of crime? [10-point scale: No effect… Total effect] (BCS/CSEW)"
"1556","CSEW_crimeincrUK","2007-01-01","25-49",0.612747703404948,"BCS / CSEW",19588,"I would like to ask whether you think that the recorded crime rate for the country as a whole has changed over the past two years. Would you say there is more crime, less crime or about the same amount (since two years ago)? [5-point scale: A lot more… A lot less] (BCS/CSEW)"
"1557","CSEW_quallife","2008-01-01","25-49",0.145034274431234,"BCS / CSEW",18983,"How much is your own quality of life affected by fear of crime? [10-point scale: No effect… Total effect] (BCS/CSEW)"
"1558","CSEW_qualif2","2008-01-01","25-49",0.0993597647777939,"BCS / CSEW",18983,"How much is your own quality of life affected by fear of crime? [10-point scale: No effect… Total effect] (BCS/CSEW)"
"1559","CSEW_safewalkdark","2008-01-01","25-49",0.259662464691621,"BCS / CSEW",18983,"How safe do you feel walking alone in this area after dark [4-point scale: Very safe... Very unsafe] (BCS/CSEW)"
"1560","CSEW_safehomenight","2008-01-01","25-49",0.0675023402576017,"BCS / CSEW",18983,"How safe do you feel when you are alone in your own home at night? [4-point scale: Very safe… Very unsafe] (BCS/CSEW)"
"1561","CSEW_crimeincr","2008-01-01","25-49",0.332766284936425,"BCS / CSEW",18983,"How much would you say the crime rate here has changed since two years ago. In this area, would you say there is more crime or less crime? [5-point scale: A lot more… A lot less crime] (BCS/CSEW)"
"1562","CSEW_crimeincr2","2008-01-01","25-49",0.456205018976737,"BCS / CSEW",18983,"How much would you say the crime rate here has changed since two years ago. In this area, would you say there is more crime or less crime? [5-point scale: A lot more… A lot less crime] (BCS/CSEW)"
"1563","CSEW_crimeincrUK","2008-01-01","25-49",0.714873828360105,"BCS / CSEW",18983,"I would like to ask whether you think that the recorded crime rate for the country as a whole has changed over the past two years. Would you say there is more crime, less crime or about the same amount (since two years ago)? [5-point scale: A lot more… A lot less] (BCS/CSEW)"
"1564","CSEW_crimeincrUK2","2008-01-01","25-49",0.809951193317759,"BCS / CSEW",18983,"I would like to ask whether you think that the recorded crime rate for the country as a whole has changed over the past two years. Would you say there is more crime, less crime or about the same amount (since two years ago)? [5-point scale: A lot more… A lot less] (BCS/CSEW)"
"1565","CSEW_crimconincr","2008-01-01","25-49",0.612262128441186,"BCS / CSEW",18983,"To what extent has your concern about crime increased or decreased over the last few years? [Increase/Decreased/Same] (BCS/CSEW)"
"1566","CSEW_worryburg","2008-01-01","25-49",0.417224354547511,"BCS / CSEW",18983,"Could you tell me how worried you are about [Having your home broken into and something stolen] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1567","CSEW_worrymug","2008-01-01","25-49",0.29737079655729,"BCS / CSEW",18983,"Could you tell me how worried you are about [Being mugged and robbed] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1568","CSEW_worryattack","2008-01-01","25-49",0.321663101043961,"BCS / CSEW",18983,"Could you tell me how worried you are about [Being attacked by strangers] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1569","CSEW_worryraceattacks","2008-01-01","25-49",0.129612170960002,"BCS / CSEW",18983,"Could you tell me how worried you are about [Racially-motivated attacks] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1570","CSEW_worryinsult","2008-01-01","25-49",0.303192296829606,"BCS / CSEW",18983,"Could you tell me how worried you are about [Being insulted or bothered by strangers] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1571","CSEW_worrycarstolen","2008-01-01","25-49",0.364306150730645,"BCS / CSEW",18983,"Could you tell me how worried you are about [Having your car stolen] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1572","CSEW_worrycartheft","2008-01-01","25-49",0.383998170278708,"BCS / CSEW",18983,"Could you tell me how worried you are about [Having things stolen from your car] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1573","CSEW_worryrape2","2008-01-01","25-49",0.209867913836161,"BCS / CSEW",18983,"Could you tell me how worried you are about [Being raped] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1574","CSEW_probteen","2008-01-01","25-49",0.344106136259647,"BCS / CSEW",18983,"For the following things I read out, can you tell me how much of a problem they are in your area [Teenagers hanging around on the streets] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1575","CSEW_probvand","2008-01-01","25-49",0.291059138819857,"BCS / CSEW",18983,"For the following things I read out, can you tell me how much of a problem they are in your area [Vandalism, graffiti and deliberate damage to property] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1576","CSEW_probraceattacks","2008-01-01","25-49",0.0806076021872028,"BCS / CSEW",18983,"For the following things I read out, can you tell me how much of a problem they are in your area [Racially-motivated attacks] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1577","CSEW_probdrugs","2008-01-01","25-49",0.280737989386786,"BCS / CSEW",18983,"For the following things I read out, can you tell me how much of a problem they are in your area [People using drugs] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1578","CSEW_quallife","2009-01-01","25-49",0.121704317195915,"BCS / CSEW",17774,"How much is your own quality of life affected by fear of crime? [10-point scale: No effect… Total effect] (BCS/CSEW)"
"1579","CSEW_qualif2","2009-01-01","25-49",0.0938261769983606,"BCS / CSEW",17774,"How much is your own quality of life affected by fear of crime? [10-point scale: No effect… Total effect] (BCS/CSEW)"
"1580","CSEW_safewalkdark","2009-01-01","25-49",0.239307182545177,"BCS / CSEW",17774,"How safe do you feel walking alone in this area after dark [4-point scale: Very safe... Very unsafe] (BCS/CSEW)"
"1581","CSEW_safehomenight","2009-01-01","25-49",0.0676545884310765,"BCS / CSEW",17774,"How safe do you feel when you are alone in your own home at night? [4-point scale: Very safe… Very unsafe] (BCS/CSEW)"
"1582","CSEW_crimeincr","2009-01-01","25-49",0.269200192507503,"BCS / CSEW",17774,"How much would you say the crime rate here has changed since two years ago. In this area, would you say there is more crime or less crime? [5-point scale: A lot more… A lot less crime] (BCS/CSEW)"
"1583","CSEW_crimeincr2","2009-01-01","25-49",0.405007891937727,"BCS / CSEW",17774,"How much would you say the crime rate here has changed since two years ago. In this area, would you say there is more crime or less crime? [5-point scale: A lot more… A lot less crime] (BCS/CSEW)"
"1584","CSEW_crimeincrUK","2009-01-01","25-49",0.626710597730399,"BCS / CSEW",17774,"I would like to ask whether you think that the recorded crime rate for the country as a whole has changed over the past two years. Would you say there is more crime, less crime or about the same amount (since two years ago)? [5-point scale: A lot more… A lot less] (BCS/CSEW)"
"1585","CSEW_crimeincrUK2","2009-01-01","25-49",0.755546371351463,"BCS / CSEW",17774,"I would like to ask whether you think that the recorded crime rate for the country as a whole has changed over the past two years. Would you say there is more crime, less crime or about the same amount (since two years ago)? [5-point scale: A lot more… A lot less] (BCS/CSEW)"
"1586","CSEW_crimconincr","2009-01-01","25-49",0.519356443315532,"BCS / CSEW",17774,"To what extent has your concern about crime increased or decreased over the last few years? [Increase/Decreased/Same] (BCS/CSEW)"
"1587","CSEW_worryburg","2009-01-01","25-49",0.414580353673831,"BCS / CSEW",17774,"Could you tell me how worried you are about [Having your home broken into and something stolen] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1588","CSEW_worrymug","2009-01-01","25-49",0.291915388703361,"BCS / CSEW",17774,"Could you tell me how worried you are about [Being mugged and robbed] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1589","CSEW_worryattack","2009-01-01","25-49",0.305234313431421,"BCS / CSEW",17774,"Could you tell me how worried you are about [Being attacked by strangers] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1590","CSEW_worryraceattacks","2009-01-01","25-49",0.12522254593453,"BCS / CSEW",17774,"Could you tell me how worried you are about [Racially-motivated attacks] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1591","CSEW_worryinsult","2009-01-01","25-49",0.288712070865729,"BCS / CSEW",17774,"Could you tell me how worried you are about [Being insulted or bothered by strangers] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1592","CSEW_worrycarstolen","2009-01-01","25-49",0.334196369401626,"BCS / CSEW",17774,"Could you tell me how worried you are about [Having your car stolen] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1593","CSEW_worrycartheft","2009-01-01","25-49",0.355054003063854,"BCS / CSEW",17774,"Could you tell me how worried you are about [Having things stolen from your car] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1594","CSEW_worryrape2","2009-01-01","25-49",0.213022506095177,"BCS / CSEW",17774,"Could you tell me how worried you are about [Being raped] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1595","CSEW_probteen","2009-01-01","25-49",0.304630525703848,"BCS / CSEW",17774,"For the following things I read out, can you tell me how much of a problem they are in your area [Teenagers hanging around on the streets] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1596","CSEW_probvand","2009-01-01","25-49",0.245601997684203,"BCS / CSEW",17774,"For the following things I read out, can you tell me how much of a problem they are in your area [Vandalism, graffiti and deliberate damage to property] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1597","CSEW_probraceattacks","2009-01-01","25-49",0.0737266424627028,"BCS / CSEW",17774,"For the following things I read out, can you tell me how much of a problem they are in your area [Racially-motivated attacks] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1598","CSEW_probdrugs","2009-01-01","25-49",0.270291393347594,"BCS / CSEW",17774,"For the following things I read out, can you tell me how much of a problem they are in your area [People using drugs] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1599","CSEW_quallife","2010-01-01","25-49",0.124436200019085,"BCS / CSEW",18589,"How much is your own quality of life affected by fear of crime? [10-point scale: No effect… Total effect] (BCS/CSEW)"
"1600","CSEW_qualif2","2010-01-01","25-49",0.0914887831348336,"BCS / CSEW",18589,"How much is your own quality of life affected by fear of crime? [10-point scale: No effect… Total effect] (BCS/CSEW)"
"1601","CSEW_safewalkdark","2010-01-01","25-49",0.2231650881633,"BCS / CSEW",18589,"How safe do you feel walking alone in this area after dark [4-point scale: Very safe... Very unsafe] (BCS/CSEW)"
"1602","CSEW_safehomenight","2010-01-01","25-49",0.0676943868457803,"BCS / CSEW",18589,"How safe do you feel when you are alone in your own home at night? [4-point scale: Very safe… Very unsafe] (BCS/CSEW)"
"1603","CSEW_crimeincr","2010-01-01","25-49",0.247706760729497,"BCS / CSEW",18589,"How much would you say the crime rate here has changed since two years ago. In this area, would you say there is more crime or less crime? [5-point scale: A lot more… A lot less crime] (BCS/CSEW)"
"1604","CSEW_crimeincr2","2010-01-01","25-49",0.375366346114095,"BCS / CSEW",18589,"How much would you say the crime rate here has changed since two years ago. In this area, would you say there is more crime or less crime? [5-point scale: A lot more… A lot less crime] (BCS/CSEW)"
"1605","CSEW_crimeincrUK","2010-01-01","25-49",0.559452937716692,"BCS / CSEW",18589,"I would like to ask whether you think that the recorded crime rate for the country as a whole has changed over the past two years. Would you say there is more crime, less crime or about the same amount (since two years ago)? [5-point scale: A lot more… A lot less] (BCS/CSEW)"
"1606","CSEW_crimeincrUK2","2010-01-01","25-49",0.690463893450584,"BCS / CSEW",18589,"I would like to ask whether you think that the recorded crime rate for the country as a whole has changed over the past two years. Would you say there is more crime, less crime or about the same amount (since two years ago)? [5-point scale: A lot more… A lot less] (BCS/CSEW)"
"1607","CSEW_crimconincr","2010-01-01","25-49",0.463532891070789,"BCS / CSEW",18589,"To what extent has your concern about crime increased or decreased over the last few years? [Increase/Decreased/Same] (BCS/CSEW)"
"1608","CSEW_worryburg","2010-01-01","25-49",0.407484170584913,"BCS / CSEW",18589,"Could you tell me how worried you are about [Having your home broken into and something stolen] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1609","CSEW_worrymug","2010-01-01","25-49",0.270426186538548,"BCS / CSEW",18589,"Could you tell me how worried you are about [Being mugged and robbed] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1610","CSEW_worryattack","2010-01-01","25-49",0.277228232375562,"BCS / CSEW",18589,"Could you tell me how worried you are about [Being attacked by strangers] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1611","CSEW_worryraceattacks","2010-01-01","25-49",0.12783291654914,"BCS / CSEW",18589,"Could you tell me how worried you are about [Racially-motivated attacks] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1612","CSEW_worryinsult","2010-01-01","25-49",0.266046668564951,"BCS / CSEW",18589,"Could you tell me how worried you are about [Being insulted or bothered by strangers] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1613","CSEW_worrycarstolen","2010-01-01","25-49",0.331460167173285,"BCS / CSEW",18589,"Could you tell me how worried you are about [Having your car stolen] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1614","CSEW_worrycartheft","2010-01-01","25-49",0.353530569546032,"BCS / CSEW",18589,"Could you tell me how worried you are about [Having things stolen from your car] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1615","CSEW_worryrape2","2010-01-01","25-49",0.197124235902343,"BCS / CSEW",18589,"Could you tell me how worried you are about [Being raped] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1616","CSEW_probteen","2010-01-01","25-49",0.288469049908532,"BCS / CSEW",18589,"For the following things I read out, can you tell me how much of a problem they are in your area [Teenagers hanging around on the streets] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1617","CSEW_probvand","2010-01-01","25-49",0.230163314171908,"BCS / CSEW",18589,"For the following things I read out, can you tell me how much of a problem they are in your area [Vandalism, graffiti and deliberate damage to property] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1618","CSEW_probraceattacks","2010-01-01","25-49",0.0733638410972884,"BCS / CSEW",18589,"For the following things I read out, can you tell me how much of a problem they are in your area [Racially-motivated attacks] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1619","CSEW_probdrugs","2010-01-01","25-49",0.264588297040651,"BCS / CSEW",18589,"For the following things I read out, can you tell me how much of a problem they are in your area [People using drugs] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1620","CSEW_quallife","2011-01-01","25-49",0.126203198748795,"BCS / CSEW",18219,"How much is your own quality of life affected by fear of crime? [10-point scale: No effect… Total effect] (BCS/CSEW)"
"1621","CSEW_qualif2","2011-01-01","25-49",0.0932232124079887,"BCS / CSEW",18219,"How much is your own quality of life affected by fear of crime? [10-point scale: No effect… Total effect] (BCS/CSEW)"
"1622","CSEW_safewalkdark","2011-01-01","25-49",0.213814000112488,"BCS / CSEW",18219,"How safe do you feel walking alone in this area after dark [4-point scale: Very safe... Very unsafe] (BCS/CSEW)"
"1623","CSEW_safehomenight","2011-01-01","25-49",0.0705444859495302,"BCS / CSEW",18219,"How safe do you feel when you are alone in your own home at night? [4-point scale: Very safe… Very unsafe] (BCS/CSEW)"
"1624","CSEW_crimeincr","2011-01-01","25-49",0.265167431492354,"BCS / CSEW",18219,"How much would you say the crime rate here has changed since two years ago. In this area, would you say there is more crime or less crime? [5-point scale: A lot more… A lot less crime] (BCS/CSEW)"
"1625","CSEW_crimeincr2","2011-01-01","25-49",0.379039859018359,"BCS / CSEW",18219,"How much would you say the crime rate here has changed since two years ago. In this area, would you say there is more crime or less crime? [5-point scale: A lot more… A lot less crime] (BCS/CSEW)"
"1626","CSEW_crimeincrUK","2011-01-01","25-49",0.621163915383308,"BCS / CSEW",18219,"I would like to ask whether you think that the recorded crime rate for the country as a whole has changed over the past two years. Would you say there is more crime, less crime or about the same amount (since two years ago)? [5-point scale: A lot more… A lot less] (BCS/CSEW)"
"1627","CSEW_crimeincrUK2","2011-01-01","25-49",0.75569927248327,"BCS / CSEW",18219,"I would like to ask whether you think that the recorded crime rate for the country as a whole has changed over the past two years. Would you say there is more crime, less crime or about the same amount (since two years ago)? [5-point scale: A lot more… A lot less] (BCS/CSEW)"
"1628","CSEW_crimconincr","2011-01-01","25-49",0.459718980218347,"BCS / CSEW",18219,"To what extent has your concern about crime increased or decreased over the last few years? [Increase/Decreased/Same] (BCS/CSEW)"
"1629","CSEW_worryburg","2011-01-01","25-49",0.42511549777072,"BCS / CSEW",18219,"Could you tell me how worried you are about [Having your home broken into and something stolen] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1630","CSEW_worrymug","2011-01-01","25-49",0.287042442449734,"BCS / CSEW",18219,"Could you tell me how worried you are about [Being mugged and robbed] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1631","CSEW_worryattack","2011-01-01","25-49",0.291129146247059,"BCS / CSEW",18219,"Could you tell me how worried you are about [Being attacked by strangers] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1632","CSEW_worryraceattacks","2011-01-01","25-49",0.128334627438224,"BCS / CSEW",18219,"Could you tell me how worried you are about [Racially-motivated attacks] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1633","CSEW_worryinsult","2011-01-01","25-49",0.257942242523171,"BCS / CSEW",18219,"Could you tell me how worried you are about [Being insulted or bothered by strangers] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1634","CSEW_worrycarstolen","2011-01-01","25-49",0.331342372525576,"BCS / CSEW",18219,"Could you tell me how worried you are about [Having your car stolen] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1635","CSEW_worrycartheft","2011-01-01","25-49",0.354519331875948,"BCS / CSEW",18219,"Could you tell me how worried you are about [Having things stolen from your car] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1636","CSEW_worryrape2","2011-01-01","25-49",0.211620161647514,"BCS / CSEW",18219,"Could you tell me how worried you are about [Being raped] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1637","CSEW_probteen","2011-01-01","25-49",0.284159059634294,"BCS / CSEW",18219,"For the following things I read out, can you tell me how much of a problem they are in your area [Teenagers hanging around on the streets] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1638","CSEW_probvand","2011-01-01","25-49",0.231953454450108,"BCS / CSEW",18219,"For the following things I read out, can you tell me how much of a problem they are in your area [Vandalism, graffiti and deliberate damage to property] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1639","CSEW_probraceattacks","2011-01-01","25-49",0.0859738502884093,"BCS / CSEW",18219,"For the following things I read out, can you tell me how much of a problem they are in your area [Racially-motivated attacks] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1640","CSEW_probdrugs","2011-01-01","25-49",0.285820262820747,"BCS / CSEW",18219,"For the following things I read out, can you tell me how much of a problem they are in your area [People using drugs] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1641","CSEW_quallife","2012-01-01","25-49",0.142049007078707,"BCS / CSEW",13997,"How much is your own quality of life affected by fear of crime? [10-point scale: No effect… Total effect] (BCS/CSEW)"
"1642","CSEW_qualif2","2012-01-01","25-49",0.0854708069452382,"BCS / CSEW",13997,"How much is your own quality of life affected by fear of crime? [10-point scale: No effect… Total effect] (BCS/CSEW)"
"1643","CSEW_safewalkdark","2012-01-01","25-49",0.277366781137003,"BCS / CSEW",13997,"How safe do you feel walking alone in this area after dark [4-point scale: Very safe... Very unsafe] (BCS/CSEW)"
"1644","CSEW_safehomenight","2012-01-01","25-49",0.0645835228261165,"BCS / CSEW",13997,"How safe do you feel when you are alone in your own home at night? [4-point scale: Very safe… Very unsafe] (BCS/CSEW)"
"1645","CSEW_crimeincr2","2012-01-01","25-49",0.341398629619734,"BCS / CSEW",13997,"How much would you say the crime rate here has changed since two years ago. In this area, would you say there is more crime or less crime? [5-point scale: A lot more… A lot less crime] (BCS/CSEW)"
"1646","CSEW_crimeincrUK2","2012-01-01","25-49",0.663327737071502,"BCS / CSEW",13997,"I would like to ask whether you think that the recorded crime rate for the country as a whole has changed over the past two years. Would you say there is more crime, less crime or about the same amount (since two years ago)? [5-point scale: A lot more… A lot less] (BCS/CSEW)"
"1647","CSEW_worryburg","2012-01-01","25-49",0.403811314323056,"BCS / CSEW",13997,"Could you tell me how worried you are about [Having your home broken into and something stolen] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1648","CSEW_worrymug","2012-01-01","25-49",0.303997113903344,"BCS / CSEW",13997,"Could you tell me how worried you are about [Being mugged and robbed] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1649","CSEW_worryattack","2012-01-01","25-49",0.299086555710098,"BCS / CSEW",13997,"Could you tell me how worried you are about [Being attacked by strangers] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1650","CSEW_worryraceattacks","2012-01-01","25-49",0.13735498187485,"BCS / CSEW",13997,"Could you tell me how worried you are about [Racially-motivated attacks] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1651","CSEW_worrycarstolen","2012-01-01","25-49",0.230603579152807,"BCS / CSEW",13997,"Could you tell me how worried you are about [Having your car stolen] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1652","CSEW_worrycartheft","2012-01-01","25-49",0.301702086261929,"BCS / CSEW",13997,"Could you tell me how worried you are about [Having things stolen from your car] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1653","CSEW_worryrape2","2012-01-01","25-49",0.202223820582898,"BCS / CSEW",13997,"Could you tell me how worried you are about [Being raped] [4-point scale: Very… Not at all worried] (BCS/CSEW)"
"1654","CSEW_probteen","2012-01-01","25-49",0.245004431438748,"BCS / CSEW",13997,"For the following things I read out, can you tell me how much of a problem they are in your area [Teenagers hanging around on the streets] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1655","CSEW_probvand","2012-01-01","25-49",0.202240697518988,"BCS / CSEW",13997,"For the following things I read out, can you tell me how much of a problem they are in your area [Vandalism, graffiti and deliberate damage to property] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1656","CSEW_probdrugs","2012-01-01","25-49",0.264959532842389,"BCS / CSEW",13997,"For the following things I read out, can you tell me how much of a problem they are in your area [People using drugs] [4-point scale: Very big… Not a problem] (BCS/CSEW)"
"1657","CSEW_quallife","2013-01-01","25-49",0.150079769279119,"BCS / CSEW",14092,"How much is your own quality of life affected by fear of crime? [10-point scale: No effect… Total effect] (BCS/CSEW)"
"1658","CSEW_qualif2","2013-01-01","25-49",0.10402778647098,"BCS / CSEW",14092,"How much is your own quality of life affected by fear of crime? [10-point scale: No effect… Total effect] (BCS/CSEW)"
"1659","CSEW_safewalkdark","2013-01-01","25-49",0.261996210444895,"BCS / CSEW",14092,"How safe do you feel walking alone in this area after dark [4-point scale: Very safe... Very unsafe] (BCS/CSEW)"
"1660","CSEW_safehomenight","2013-01-01","25-49",0.0763313748324937,"BCS / CSEW",14092,"How safe do you feel when you are alone in your own home at night? [4-point scale: Very safe… Very unsafe] (BCS/CSEW)"
