"","Varname","Date","Demographic","Index","Poll","n","Question"
"261","GP_DeathPenSurprise","1981-07-01","16-24",0.254807692307692,"Gallup",208,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering a man who surprises him breaking into premises] (Gallup)"
"262","GP_DeathPenDrunk","1981-07-01","16-24",0.201923076923077,"Gallup",208,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while under the influence of alcohol] (Gallup)"
"263","GP_DeathPenInsane","1981-07-01","16-24",0.120192307692308,"Gallup",208,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while suffering from insanity or some serious mental disease] (Gallup)"
"264","GP_DeathPenProvoke","1981-07-01","16-24",0.149038461538461,"Gallup",208,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone as a result of considerable provocation] (Gallup)"
"265","GP_DeathPenFun","1981-07-01","16-24",0.681159420289855,"Gallup",208,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone just for the fun of it] (Gallup)"
"266","GP_DeathPenChildRape","1981-07-01","16-24",0.552884615384615,"Gallup",208,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for child rape] (Gallup)"
"267","GP_DeathPenRape","1981-07-01","16-24",0.408653846153846,"Gallup",208,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for rape] (Gallup)"
"268","GP_DeathPenArmy","1982-03-01","16-24",0.546875,"Gallup",192,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for the murder of members of the army and police force] (Gallup)"
"269","GP_DeathPenTerrorist","1982-03-01","16-24",0.671875,"Gallup",192,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for all terrorist murders] (Gallup)"
"270","GP_DeathPenWoman","1982-03-01","16-24",0.635416666666667,"Gallup",192,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering a women following a sexual asssault] (Gallup)"
"271","GP_DeathPenSurprise","1982-03-01","16-24",0.302083333333333,"Gallup",192,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering a man who surprises him breaking into premises] (Gallup)"
"272","GP_DeathPenDrunk","1982-03-01","16-24",0.192708333333333,"Gallup",192,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while under the influence of alcohol] (Gallup)"
"273","GP_DeathPenInsane","1982-03-01","16-24",0.0833333333333333,"Gallup",192,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while suffering from insanity or some serious mental disease] (Gallup)"
"274","GP_DeathPenProvoke","1982-03-01","16-24",0.119791666666667,"Gallup",192,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone as a result of considerable provocation] (Gallup)"
"275","GP_DeathPenFun","1982-03-01","16-24",0.692708333333333,"Gallup",192,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone just for the fun of it] (Gallup)"
"276","GP_DeathPenChildRape","1982-03-01","16-24",0.552083333333333,"Gallup",192,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for child rape] (Gallup)"
"277","GP_DeathPenRape","1982-03-01","16-24",0.364583333333333,"Gallup",192,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for rape] (Gallup)"
"278","GP_DeathPenArmy","1983-06-01","16-24",0.695187165775401,"Gallup",188,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for the murder of members of the army and police force] (Gallup)"
"279","GP_DeathPenTerrorist","1983-06-01","16-24",0.775401069518717,"Gallup",188,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for all terrorist murders] (Gallup)"
"280","GP_DeathPenWoman","1983-06-01","16-24",0.732620320855615,"Gallup",188,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering a women following a sexual asssault] (Gallup)"
"281","GP_DeathPenSurprise","1983-06-01","16-24",0.25668449197861,"Gallup",188,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering a man who surprises him breaking into premises] (Gallup)"
"282","GP_DeathPenDrunk","1983-06-01","16-24",0.165775401069519,"Gallup",188,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while under the influence of alcohol] (Gallup)"
"283","GP_DeathPenInsane","1983-06-01","16-24",0.0962566844919786,"Gallup",188,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while suffering from insanity or some serious mental disease] (Gallup)"
"284","GP_DeathPenProvoke","1983-06-01","16-24",0.212765957446808,"Gallup",188,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone as a result of considerable provocation] (Gallup)"
"285","GP_DeathPenFun","1983-06-01","16-24",0.792553191489362,"Gallup",188,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone just for the fun of it] (Gallup)"
"286","GP_DeathPenChildRape","1983-06-01","16-24",0.696808510638298,"Gallup",188,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for child rape] (Gallup)"
"287","GP_DeathPenRape","1983-06-01","16-24",0.531914893617021,"Gallup",188,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for rape] (Gallup)"
"288","GP_DeathPenArmy","1987-10-01","16-24",0.588235294117647,"Gallup",204,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for the murder of members of the army and police force] (Gallup)"
"289","GP_DeathPenTerrorist","1987-10-01","16-24",0.720588235294118,"Gallup",204,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for all terrorist murders] (Gallup)"
"290","GP_DeathPenWoman","1987-10-01","16-24",0.700980392156863,"Gallup",204,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering a women following a sexual asssault] (Gallup)"
"291","GP_DeathPenSurprise","1987-10-01","16-24",0.259803921568627,"Gallup",204,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering a man who surprises him breaking into premises] (Gallup)"
"292","GP_DeathPenDrunk","1987-10-01","16-24",0.269607843137255,"Gallup",204,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while under the influence of alcohol] (Gallup)"
"293","GP_DeathPenInsane","1987-10-01","16-24",0.112745098039216,"Gallup",204,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while suffering from insanity or some serious mental disease] (Gallup)"
"294","GP_DeathPenProvoke","1987-10-01","16-24",0.181372549019608,"Gallup",204,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone as a result of considerable provocation] (Gallup)"
"295","GP_DeathPenFun","1987-10-01","16-24",0.715686274509804,"Gallup",204,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone just for the fun of it] (Gallup)"
"296","GP_DeathPenChildRape","1987-10-01","16-24",0.696078431372549,"Gallup",204,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for child rape] (Gallup)"
"297","GP_DeathPenRape","1987-10-01","16-24",0.57843137254902,"Gallup",204,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for rape] (Gallup)"
"298","GP_DeathPenArmy","1989-09-01","16-24",0.629107981220657,"Gallup",213,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for the murder of members of the army and police force] (Gallup)"
"299","GP_DeathPenTerrorist","1989-09-01","16-24",0.769953051643192,"Gallup",213,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for all terrorist murders] (Gallup)"
"300","GP_DeathPenWoman","1989-09-01","16-24",0.732394366197183,"Gallup",213,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering a women following a sexual asssault] (Gallup)"
"301","GP_DeathPenSurprise","1989-09-01","16-24",0.300469483568075,"Gallup",213,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering a man who surprises him breaking into premises] (Gallup)"
"302","GP_DeathPenDrunk","1989-09-01","16-24",0.291079812206573,"Gallup",213,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while under the influence of alcohol] (Gallup)"
"303","GP_DeathPenInsane","1989-09-01","16-24",0.107981220657277,"Gallup",213,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murder by someone while suffering from insanity or some serious mental disease] (Gallup)"
"304","GP_DeathPenProvoke","1989-09-01","16-24",0.230046948356807,"Gallup",213,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone as a result of considerable provocation] (Gallup)"
"305","GP_DeathPenFun","1989-09-01","16-24",0.732394366197183,"Gallup",213,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for murdering someone just for the fun of it] (Gallup)"
"306","GP_DeathPenChildRape","1989-09-01","16-24",0.694835680751174,"Gallup",213,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for child rape] (Gallup)"
"307","GP_DeathPenRape","1989-09-01","16-24",0.582159624413146,"Gallup",213,"Some people have suggested that the death penalty should be re-introduced. Which of these statements comes closest to your view? [Should be reintroduced for rape] (Gallup)"
"308","YG_Death_AllMurder","2019-01-01","16-24",0.246666666666667,"YouGov",425,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [All murders] [Support/Oppose] (YouGov)"
"309","YG_Death_AllMurder","2020-01-01","16-24",0.19,"YouGov",789,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [All murders] [Support/Oppose] (YouGov)"
"310","YG_Death_AllMurder","2021-01-01","16-24",0.248571428571429,"YouGov",1001,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [All murders] [Support/Oppose] (YouGov)"
"311","YG_Death_AllMurder","2022-01-01","16-24",0.22,"YouGov",1082,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [All murders] [Support/Oppose] (YouGov)"
"312","YG_Death_AllMurder","2023-01-01","16-24",0.255714285714286,"YouGov",1258,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [All murders] [Support/Oppose] (YouGov)"
"313","YG_Death_ChildMurder","2019-01-01","16-24",0.42,"YouGov",425,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of child] [Support/Oppose] (YouGov)"
"314","YG_Death_ChildMurder","2020-01-01","16-24",0.376666666666667,"YouGov",789,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of child] [Support/Oppose] (YouGov)"
"315","YG_Death_ChildMurder","2021-01-01","16-24",0.395714285714286,"YouGov",1001,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of child] [Support/Oppose] (YouGov)"
"316","YG_Death_ChildMurder","2022-01-01","16-24",0.373333333333333,"YouGov",1082,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of child] [Support/Oppose] (YouGov)"
"317","YG_Death_ChildMurder","2023-01-01","16-24",0.468571428571429,"YouGov",1258,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of child] [Support/Oppose] (YouGov)"
"318","YG_Death_MultiMurder","2019-01-01","16-24",0.476666666666667,"YouGov",425,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Multiple murders] [Support/Oppose] (YouGov)"
"319","YG_Death_MultiMurder","2020-01-01","16-24",0.41,"YouGov",789,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Multiple murders] [Support/Oppose] (YouGov)"
"320","YG_Death_MultiMurder","2021-01-01","16-24",0.44,"YouGov",1001,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Multiple murders] [Support/Oppose] (YouGov)"
"321","YG_Death_MultiMurder","2022-01-01","16-24",0.391666666666667,"YouGov",1082,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Multiple murders] [Support/Oppose] (YouGov)"
"322","YG_Death_MultiMurder","2023-01-01","16-24",0.475714285714286,"YouGov",1258,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Multiple murders] [Support/Oppose] (YouGov)"
"323","YG_Death_PoliceMurder","2019-01-01","16-24",0.28,"YouGov",425,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of a police officer] [Support/Oppose] (YouGov)"
"324","YG_Death_PoliceMurder","2020-01-01","16-24",0.24,"YouGov",789,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of a police officer] [Support/Oppose] (YouGov)"
"325","YG_Death_PoliceMurder","2021-01-01","16-24",0.262857142857143,"YouGov",1001,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of a police officer] [Support/Oppose] (YouGov)"
"326","YG_Death_PoliceMurder","2022-01-01","16-24",0.245,"YouGov",1082,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of a police officer] [Support/Oppose] (YouGov)"
"327","YG_Death_PoliceMurder","2023-01-01","16-24",0.282857142857143,"YouGov",1258,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Murder of a police officer] [Support/Oppose] (YouGov)"
"328","YG_Death_TerrorMurder","2019-01-01","16-24",0.476666666666667,"YouGov",425,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Terrorist murders] [Support/Oppose] (YouGov)"
"329","YG_Death_TerrorMurder","2020-01-01","16-24",0.413333333333333,"YouGov",789,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Terrorist murders] [Support/Oppose] (YouGov)"
"330","YG_Death_TerrorMurder","2021-01-01","16-24",0.424285714285714,"YouGov",1001,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Terrorist murders] [Support/Oppose] (YouGov)"
"331","YG_Death_TerrorMurder","2022-01-01","16-24",0.385,"YouGov",1082,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Terrorist murders] [Support/Oppose] (YouGov)"
"332","YG_Death_TerrorMurder","2023-01-01","16-24",0.438571428571429,"YouGov",1258,"Would you support or oppose the reintroduction of the death penalty for the following crimes? [Terrorist murders] [Support/Oppose] (YouGov)"
"333","BES_deathpenBSIP","2014-01-01","25-49",0.592417379102298,"BES Internet Panel",10269,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"334","BES_deathpenBSIP","2015-01-01","25-49",0.546749838133633,"BES Internet Panel",9965,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"335","BES_deathpenBSIP","2016-01-01","25-49",0.536637581573988,"BES Internet Panel",21320,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"336","BES_deathpenBSIP","2017-01-01","25-49",0.520574654665364,"BES Internet Panel",10851,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"337","BES_deathpenBSIP","2018-01-01","25-49",0.54329779704646,"BES Internet Panel",11056,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"338","BES_deathpenBSIP","2019-01-01","25-49",0.49205878534979,"BES Internet Panel",27400,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"339","BES_deathpenBSIP","2020-01-01","25-49",0.488197812264003,"BES Internet Panel",12153,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"340","BES_deathpenBSIP","2021-01-01","25-49",0.500625183408488,"BES Internet Panel",20400,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"341","BES_deathpenBSIP","2022-01-01","25-49",0.500117720132816,"BES Internet Panel",15218,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"342","BES_deathpenBSIP","2023-01-01","25-49",0.476207344914461,"BES Internet Panel",8968,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BESIP)"
"343","BES_deathpenBES","1963-01-01","25-49",0.740318906605923,"BES Cross Sections",878,"Would you like to see the death penalty kept or abolished? (BES)"
"344","BES_deathpenBES","1966-01-01","25-49",0.775471698113211,"BES Cross Sections",839,"Would you like to see the death penalty kept or abolished? (BES)"
"345","BES_deathpenBES","1970-01-01","25-49",0.708816705336427,"BES Cross Sections",375,"Would you like to see the death penalty kept or abolished? (BES)"
"346","BES_deathpenBES","1979-01-01","25-49",0.660500544069641,"BES Cross Sections",919,"Would you like to see the death penalty kept or abolished? (BES)"
"347","BES_deathpenBES","1983-01-01","25-49",0.548931383577053,"BES Cross Sections",1778,"Would you like to see the death penalty kept or abolished? (BES)"
"348","BES_deathpenBES","1987-01-01","25-49",0.740570092584412,"BES Cross Sections",1516,"Would you like to see the death penalty kept or abolished? (BES)"
"349","BES_deathpenBES","1992-01-01","25-49",0.451052452021154,"BES Cross Sections",1667,"Would you like to see the death penalty kept or abolished? (BES)"
"350","BES_deathpenBES","1997-01-01","25-49",0.472599125401156,"BES Cross Sections",1715,"Would you like to see the death penalty kept or abolished? (BES)"
"351","BES_deathpenBES","2017-01-01","25-49",0.473329836157277,"BES Cross Sections",778,"Would you like to see the death penalty kept or abolished? (BES)"
"352","BES_deathpenBES","2019-01-01","25-49",0.426778623184406,"BES Cross Sections",1385,"Would you like to see the death penalty kept or abolished? (BES)"
"353","BES_deathpenneverjust","2001-01-01","25-49",0.419693361956138,"BES Cross Sections",888,"The death penalty, even for very serious crimes, is never justified [Agree/Disagree] (BES)"
"354","BES_deathpenneverjust","2005-01-01","25-49",0.465114021765622,"BES Cross Sections",1253,"The death penalty, even for very serious crimes, is never justified [Agree/Disagree] (BES)"
"355","BES_deathpenBES","1986-01-01","25-49",0.5693057420899,"BES Panels",533,"Would you like to see the death penalty kept or abolished? (BES)"
"356","BES_deathpenBES","1987-01-01","25-49",0.5679503403686,"BES Panels",441,"Would you like to see the death penalty kept or abolished? (BES)"
"357","BES_deathpenBES","1992-01-01","25-49",0.612534543312339,"BES Panels",792,"Would you like to see the death penalty kept or abolished? (BES)"
"358","BES_deathpenBES","1994-01-01","25-49",0.552960154143241,"BES Panels",1135,"Would you like to see the death penalty kept or abolished? (BES)"
"359","BSA_cappun1","1983-01-01","25-49",0.775593951752695,"British Social Attitudes",784,"Are you in favour of or against the death penalty for [murder in the course of a terrorist act] [Favour/Against] (BSA)"
"360","BSA_cappun2","1983-01-01","25-49",0.739003765338625,"British Social Attitudes",784,"Are you in favour of or against the death penalty for [murder of a policeman] [Favour/Against] (BSA)"
"361","BSA_cappun3","1983-01-01","25-49",0.65746981796109,"British Social Attitudes",784,"Are you in favour of or against the death penalty for [other murders] [Favour/Against] (BSA)"
"362","BSA_cappun1","1984-01-01","25-49",0.775910613800899,"British Social Attitudes",718,"Are you in favour of or against the death penalty for [murder in the course of a terrorist act] [Favour/Against] (BSA)"
"363","BSA_cappun2","1984-01-01","25-49",0.718203597519657,"British Social Attitudes",718,"Are you in favour of or against the death penalty for [murder of a policeman] [Favour/Against] (BSA)"
"364","BSA_cappun3","1984-01-01","25-49",0.656103678426558,"British Social Attitudes",718,"Are you in favour of or against the death penalty for [other murders] [Favour/Against] (BSA)"
"365","BSA_cappun1","1985-01-01","25-49",0.781560476087424,"British Social Attitudes",842,"Are you in favour of or against the death penalty for [murder in the course of a terrorist act] [Favour/Against] (BSA)"
"366","BSA_cappun2","1985-01-01","25-49",0.741066198701245,"British Social Attitudes",842,"Are you in favour of or against the death penalty for [murder of a policeman] [Favour/Against] (BSA)"
"367","BSA_cappun3","1985-01-01","25-49",0.667405158645908,"British Social Attitudes",842,"Are you in favour of or against the death penalty for [other murders] [Favour/Against] (BSA)"
"368","BSA_deathapp","1986-01-01","25-49",0.721106235145837,"British Social Attitudes",1455,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"369","BSA_deathapp","1987-01-01","25-49",0.725702426721322,"British Social Attitudes",1338,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"370","BSA_deathapp","1989-01-01","25-49",0.730854700558028,"British Social Attitudes",1424,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"371","BSA_cappun1","1989-01-01","25-49",0.764461412738477,"British Social Attitudes",1424,"Are you in favour of or against the death penalty for [murder in the course of a terrorist act] [Favour/Against] (BSA)"
"372","BSA_cappun2","1989-01-01","25-49",0.715024069482822,"British Social Attitudes",1424,"Are you in favour of or against the death penalty for [murder of a policeman] [Favour/Against] (BSA)"
"373","BSA_cappun3","1989-01-01","25-49",0.699478011908539,"British Social Attitudes",1424,"Are you in favour of or against the death penalty for [other murders] [Favour/Against] (BSA)"
"374","BSA_deathapp","1990-01-01","25-49",0.675645800454304,"British Social Attitudes",1321,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"375","BSA_cappun1","1990-01-01","25-49",0.685770343851845,"British Social Attitudes",1321,"Are you in favour of or against the death penalty for [murder in the course of a terrorist act] [Favour/Against] (BSA)"
"376","BSA_cappun2","1990-01-01","25-49",0.643322072131424,"British Social Attitudes",1321,"Are you in favour of or against the death penalty for [murder of a policeman] [Favour/Against] (BSA)"
"377","BSA_cappun3","1990-01-01","25-49",0.603065150360404,"British Social Attitudes",1321,"Are you in favour of or against the death penalty for [other murders] [Favour/Against] (BSA)"
"378","BSA_deathapp","1991-01-01","25-49",0.547953442882223,"British Social Attitudes",1277,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"379","BSA_deathapp","1993-01-01","25-49",0.735927714853103,"British Social Attitudes",1432,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"380","BSA_cappun1","1993-01-01","25-49",0.746239126863138,"British Social Attitudes",1432,"Are you in favour of or against the death penalty for [murder in the course of a terrorist act] [Favour/Against] (BSA)"
"381","BSA_cappun2","1993-01-01","25-49",0.701130716927252,"British Social Attitudes",1432,"Are you in favour of or against the death penalty for [murder of a policeman] [Favour/Against] (BSA)"
"382","BSA_cappun3","1993-01-01","25-49",0.646794854095985,"British Social Attitudes",1432,"Are you in favour of or against the death penalty for [other murders] [Favour/Against] (BSA)"
"383","BSA_deathapp","1994-01-01","25-49",0.649907410678214,"British Social Attitudes",1674,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"384","BSA_cappun1","1994-01-01","25-49",0.677619341449873,"British Social Attitudes",1674,"Are you in favour of or against the death penalty for [murder in the course of a terrorist act] [Favour/Against] (BSA)"
"385","BSA_cappun2","1994-01-01","25-49",0.635540140338254,"British Social Attitudes",1674,"Are you in favour of or against the death penalty for [murder of a policeman] [Favour/Against] (BSA)"
"386","BSA_cappun3","1994-01-01","25-49",0.595936873829274,"British Social Attitudes",1674,"Are you in favour of or against the death penalty for [other murders] [Favour/Against] (BSA)"
"387","BSA_deathapp","1995-01-01","25-49",0.649919348633613,"British Social Attitudes",1740,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"388","BSA_cappun1","1995-01-01","25-49",0.687302899996781,"British Social Attitudes",1740,"Are you in favour of or against the death penalty for [murder in the course of a terrorist act] [Favour/Against] (BSA)"
"389","BSA_cappun2","1995-01-01","25-49",0.654707259781445,"British Social Attitudes",1740,"Are you in favour of or against the death penalty for [murder of a policeman] [Favour/Against] (BSA)"
"390","BSA_cappun3","1995-01-01","25-49",0.613612083099871,"British Social Attitudes",1740,"Are you in favour of or against the death penalty for [other murders] [Favour/Against] (BSA)"
"391","BSA_deathapp","1996-01-01","25-49",0.642949457455565,"British Social Attitudes",1746,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"392","BSA_deathapp","1998-01-01","25-49",0.572815152602003,"British Social Attitudes",1470,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"393","BSA_deathapp","1999-01-01","25-49",0.555645195119227,"British Social Attitudes",1442,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"394","BSA_deathapp","2000-01-01","25-49",0.588992049355949,"British Social Attitudes",1590,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"395","BSA_deathapp","2001-01-01","25-49",0.537113489856603,"British Social Attitudes",1539,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"396","BSA_deathapp","2002-01-01","25-49",0.551626999200339,"British Social Attitudes",1617,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"397","BSA_deathapp","2003-01-01","25-49",0.571072169458155,"British Social Attitudes",2005,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"398","BSA_deathapp","2004-01-01","25-49",0.526548112652962,"British Social Attitudes",1449,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"399","BSA_deathapp","2005-01-01","25-49",0.552209208254885,"British Social Attitudes",1856,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"400","BSA_deathapp","2006-01-01","25-49",0.557041616165412,"British Social Attitudes",1899,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"401","BSA_deathapp","2007-01-01","25-49",0.550719676277493,"British Social Attitudes",1835,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"402","BSA_deathapp","2008-01-01","25-49",0.578580741378568,"British Social Attitudes",1961,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"403","BSA_deathapp","2009-01-01","25-49",0.547452362550002,"British Social Attitudes",1530,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"404","BSA_deathapp","2010-01-01","25-49",0.539144674411196,"British Social Attitudes",1389,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"405","BSA_deathapp","2011-01-01","25-49",0.5598932332466,"British Social Attitudes",1431,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"406","BSA_deathapp","2012-01-01","25-49",0.550145273165087,"British Social Attitudes",1275,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"407","BSA_deathapp","2013-01-01","25-49",0.522861326484152,"British Social Attitudes",1266,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"408","BSA_deathapp","2014-01-01","25-49",0.45039546652144,"British Social Attitudes",1126,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"409","BSA_deathapp","2015-01-01","25-49",0.471600868298343,"British Social Attitudes",1751,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"410","BSA_deathapp","2016-01-01","25-49",0.43438444089509,"British Social Attitudes",1136,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
"411","BSA_deathapp","2017-01-01","25-49",0.421822590476847,"British Social Attitudes",1603,"For some crimes, the death penalty is the most appropriate sentence [Likert 5-point scale] (BSA)"
